0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7,5,5,0,-2,5,-2,4,0
-35,-46,-5,-6,-6,0,4,1,0
-19,0,0,4,3,2,-2,-8,0
-19,0,0,4,3,2,-2,-8,0
-36,-29,2,-1,-1,-2,2,7,0
-36,-29,2,-1,-1,-2,2,7,0
-4,5,-2,0,0,3,-4,-3,0
-4,5,-2,0,0,3,-4,-3,0
29,17,2,-3,0,-2,-3,2,0
-28,-21,-9,0,-1,0,-4,0,0
-28,-21,-9,0,-1,0,-4,0,0
-28,-21,-9,0,-1,0,-4,0,0
-28,-21,-9,0,-1,0,-4,0,0
4,4,-4,1,-3,1,3,-7,0
4,4,-4,1,-3,1,3,-7,0
-50,-25,2,2,1,0,4,0,0
5,-8,0,0,2,2,2,0,0
5,-8,0,0,2,2,2,0,0
5,-8,0,0,2,2,2,0,0
12,-6,4,0,-1,-2,-1,-3,0
12,-6,4,0,-1,-2,-1,-3,0
-35,-15,-5,0,-1,-2,2,-2,0
27,24,5,0,-2,-1,-4,1,0
-5,1,5,-5,0,-4,2,1,0
44,-17,-2,0,-2,-1,0,4,0
2,-38,-6,-3,0,0,-3,1,0
4,-31,-1,-2,0,0,1,2,0
-5,6,-1,-2,-3,0,-1,-2,0
-9,-15,0,-2,1,-2,-1,3,0
19,3,-1,0,-1,7,2,-4,0
-43,-19,-3,0,-2,-5,-8,-2,0
-43,-19,-3,0,-2,-5,-8,-2,0
-43,-19,-3,0,-2,-5,-8,-2,0
17,5,-2,-1,-2,-2,0,0,0
17,5,-2,-1,-2,-2,0,0,0
-5,4,-2,0,-2,0,0,-1,0
-5,4,-2,0,-2,0,0,-1,0
-5,4,-2,0,-2,0,0,-1,0
-2,-38,0,1,-2,2,0,-1,0
-17,36,-3,-1,1,-2,-1,-1,0
39,15,1,3,-3,1,0,-4,0
11,-3,-3,-2,-1,-1,0,0,0
-17,10,-2,-3,-1,-1,0,3,0
-18,-4,2,-3,-2,-3,-1,1,0
-18,-4,2,-3,-2,-3,-1,1,0
24,15,2,-1,1,-3,2,-1,0
-18,-6,0,0,0,-1,1,1,0
-18,-6,0,0,0,-1,1,1,0
-13,-2,-3,0,2,-4,-2,1,0
18,11,2,1,1,3,2,-1,0
7,-25,6,2,1,-3,3,-6,0
7,-25,6,2,1,-3,3,-6,0
7,-25,6,2,1,-3,3,-6,0
-39,-4,-2,1,0,0,0,-6,0
-39,-4,-2,1,0,0,0,-6,0
-39,-4,-2,1,0,0,0,-6,0
-72,-32,-10,-8,-5,-1,1,0,0
15,23,0,2,1,3,-1,-8,0
26,19,-1,1,-3,-2,-3,-1,0
12,1,-1,0,2,-1,-3,-6,0
12,1,-1,0,2,-1,-3,-6,0
-16,-19,-1,0,-2,1,-1,-2,0
-16,-19,-1,0,-2,1,-1,-2,0
28,2,-5,-3,-5,-2,-3,-10,0
28,2,-5,-3,-5,-2,-3,-10,0
-2,6,2,1,1,0,0,-2,0
-2,6,2,1,1,0,0,-2,0
-2,6,2,1,1,0,0,-2,0
2,-6,1,-2,0,1,-1,8,0
10,-12,-3,-2,0,-1,-2,7,0
10,-12,-3,-2,0,-1,-2,7,0
-53,-14,-3,-2,0,-5,1,1,0
-53,-14,-3,-2,0,-5,1,1,0
28,22,6,2,-2,-2,1,-1,0
28,22,6,2,-2,-2,1,-1,0
-41,10,3,1,1,0,-3,-8,0
-41,10,3,1,1,0,-3,-8,0
-2,7,-1,1,-1,2,-1,4,0
16,2,-3,-3,-4,-1,-6,0,0
5,-1,-1,-4,3,3,-2,-1,0
5,-1,-1,-4,3,3,-2,-1,0
-4,13,-3,1,0,-2,1,-4,0
-4,13,-3,1,0,-2,1,-4,0
-1,-3,0,-2,-3,1,-2,-3,0
-2,3,1,-2,-3,-1,-1,0,0
-2,3,1,-2,-3,-1,-1,0,0
-1,-11,-2,-1,2,5,0,-4,0
-17,0,-3,-1,-3,12,0,0,0
-12,-3,-2,1,-6,-3,-3,5,0
-12,-3,-2,1,-6,-3,-3,5,0
18,0,1,0,2,-4,-1,-3,0
18,0,1,0,2,-4,-1,-3,0
7,3,-5,-1,-1,-6,0,-1,0
0,-7,-2,-1,2,0,0,-1,0
0,-7,-2,-1,2,0,0,-1,0
7,3,2,-4,-3,10,1,0,0
8,4,2,3,2,-4,-2,3,0
10,-19,-14,-5,-4,-7,0,2,0
7,-2,-3,-2,-1,0,1,-1,0
-9,-26,-1,-3,-4,-5,2,-3,0
2,11,-1,0,0,-2,1,2,0
3,29,1,2,0,2,-4,-6,0
21,4,0,-2,1,-10,-3,0,0
4,2,3,0,-1,2,-1,-2,0
-8,-15,0,2,0,-1,1,-3,0
-11,-2,-10,-5,3,14,1,-5,0
-11,-2,-10,-5,3,14,1,-5,0
-11,1,4,2,0,-8,-2,3,0
5,-1,-2,0,-1,2,-4,3,0
5,-1,-2,0,-1,2,-4,3,0
-2,-5,-3,2,-3,-7,-1,-4,0
-4,-2,-3,0,-3,13,-1,-2,0
-8,-7,4,-1,0,0,1,7,0
-6,-2,-1,-2,-1,-3,1,-6,0
4,-2,-3,3,4,0,-1,-3,0
-8,12,4,-2,-5,-16,-3,2,0
-5,5,-3,-1,-4,4,1,-2,0
-4,-6,-1,0,0,-2,-3,-2,0
-4,-6,-1,0,0,-2,-3,-2,0
-4,-6,-1,0,0,-2,-3,-2,0
-3,9,-1,3,3,-5,1,-1,0
-2,-4,-10,4,9,10,1,0,0
8,7,0,-1,2,11,1,2,0
-15,3,0,-7,-1,-6,1,-1,0
-9,-12,-5,-1,-5,-6,-3,-2,0
3,-32,-1,2,3,10,0,0,0
5,4,0,-1,-4,-11,-2,2,0
-6,-1,0,-5,-1,-4,0,0,0
-6,-1,0,-5,-1,-4,0,0,0
-6,-1,0,-5,-1,-4,0,0,0
-12,3,-6,-1,-4,6,3,-4,0
-12,3,-6,-1,-4,6,3,-4,0
2,2,5,-1,-3,-7,0,1,0
2,2,5,-1,-3,-7,0,1,0
-23,2,2,-3,-1,-5,1,1,0
-23,2,2,-3,-1,-5,1,1,0
-23,2,2,-3,-1,-5,1,1,0
6,3,2,-2,-2,-2,-1,-8,0
6,3,2,-2,-2,-2,-1,-8,0
2,2,-1,-3,1,9,2,-2,0
6,-11,-2,2,2,1,-3,2,0
10,-2,-9,4,2,-2,0,-4,0
10,-2,-9,4,2,-2,0,-4,0
-1,-1,-2,-4,-5,-3,-1,3,0
-2,-5,1,4,-1,6,-3,-2,0
3,7,1,0,2,-13,0,-3,0
-7,-3,2,-6,-6,-8,3,2,0
-7,-3,2,-6,-6,-8,3,2,0
-7,-3,2,-6,-6,-8,3,2,0
-15,-11,2,-2,1,3,-1,4,0
10,11,-1,0,-2,4,-2,0,0
9,2,0,2,-7,9,2,-2,0
9,2,0,2,-7,9,2,-2,0
-2,3,-1,-1,4,2,-1,-2,0
-4,-8,-4,0,-1,-4,-1,0,0
1,10,0,0,0,-4,-3,-2,0
1,10,0,0,0,-4,-3,-2,0
-12,-8,2,0,0,1,-1,-2,0
-5,-8,-5,1,-1,0,-1,-2,0
-5,-8,-5,1,-1,0,-1,-2,0
17,3,-4,-1,0,0,0,5,0
21,6,-2,1,-1,1,0,-5,0
21,6,-2,1,-1,1,0,-5,0
22,-2,3,-3,-3,0,1,-1,0
-6,15,2,0,-1,1,2,0,0
-19,-5,0,-1,0,12,-8,-4,0
-19,-5,0,-1,0,12,-8,-4,0
0,-2,-1,-2,2,-1,-1,-1,0
2,-3,-2,-2,0,2,1,-6,0
-1,-5,-5,0,-4,-5,-4,2,0
-1,-5,-5,0,-4,-5,-4,2,0
-1,9,3,-1,-3,0,-1,-1,0
-1,9,3,-1,-3,0,-1,-1,0
8,9,-1,-3,-2,3,-4,3,0
-5,3,1,-3,0,-3,3,0,0
-5,3,1,-3,0,-3,3,0,0
0,-16,-9,0,1,-3,-2,-1,0
-14,7,2,-2,-2,-3,1,0,0
-14,7,2,-2,-2,-3,1,0,0
-6,-19,-2,0,-2,-2,-3,-1,0
16,1,-1,2,-2,0,0,-3,0
-3,3,1,-2,1,-5,0,8,0
-13,-1,-2,0,-1,-4,-3,0,0
-13,-1,-2,0,-1,-4,-3,0,0
-8,0,0,-1,0,-2,2,-6,0
-8,0,0,-1,0,-2,2,-6,0
1,-13,-3,-1,-1,1,-3,-3,0
-4,0,0,-1,1,-1,1,1,0
-3,-11,1,1,-1,-1,1,-2,0
-4,-15,-4,-1,0,-3,0,-1,0
1,10,-2,3,-1,1,2,-4,0
-15,-4,4,-4,-6,-3,0,-1,0
-15,-4,4,-4,-6,-3,0,-1,0
-15,-4,4,-4,-6,-3,0,-1,0
11,-2,-2,-1,2,3,-3,2,0
-7,-4,2,2,1,-1,-1,-1,0
2,-1,-2,-2,-12,-9,-1,-2,0
2,-1,-2,-2,-12,-9,-1,-2,0
1,8,3,-1,-2,1,-2,-1,0
6,1,-4,0,1,-5,-4,-4,0
-2,-6,-1,0,1,3,0,-2,0
-2,-6,-1,0,1,3,0,-2,0
9,11,-4,1,7,6,-1,1,0
-3,-5,-4,-3,2,4,0,1,0
4,6,0,2,3,0,0,4,0
0,-1,3,-2,-3,0,-1,-2,0
-5,0,-4,-1,-2,-7,-2,-1,0
-5,0,-4,-1,-2,-7,-2,-1,0
7,-1,0,2,-3,3,-2,-2,0
3,2,-2,-1,3,12,1,3,0
-2,-1,-1,-4,0,-19,-2,2,0
8,2,-2,-4,-2,-2,-4,-2,0
-11,-1,-1,0,0,5,1,1,0
-11,-1,-1,0,0,5,1,1,0
0,-1,-4,-1,2,-2,2,1,0
-6,-1,-4,-3,0,2,0,-4,0
4,3,4,-2,3,1,-2,0,0
4,3,4,-2,3,1,-2,0,0
-4,-2,-2,0,-1,16,0,-2,0
1,3,-3,-3,-1,0,1,-2,0
1,3,-3,-3,-1,0,1,-2,0
1,3,-3,-3,-1,0,1,-2,0
7,-7,5,2,-1,-3,-1,1,0
7,-7,5,2,-1,-3,-1,1,0
-1,-4,1,-1,1,-4,0,-2,0
-1,-4,1,-1,1,-4,0,-2,0
-1,-4,1,-1,1,-4,0,-2,0
-3,-3,3,-1,-9,-22,1,2,0
-3,-3,3,-1,-9,-22,1,2,0
4,6,-3,-3,0,3,3,-1,0
4,6,-3,-3,0,3,3,-1,0
-13,0,-1,1,-2,4,-1,-2,0
-13,0,-1,1,-2,4,-1,-2,0
-13,0,-1,1,-2,4,-1,-2,0
-13,0,-1,1,-2,4,-1,-2,0
5,1,-2,-2,1,2,-1,1,0
5,1,-2,-2,1,2,-1,1,0
-2,6,-8,-3,-1,-2,-1,-2,0
5,-6,-6,-4,0,-3,0,0,0
5,-6,-6,-4,0,-3,0,0,0
2,1,2,4,-6,-15,-1,0,0
2,1,2,4,-6,-15,-1,0,0
2,1,2,4,-6,-15,-1,0,0
-3,5,4,0,4,6,-1,-1,0
-3,5,4,0,4,6,-1,-1,0
2,3,3,1,3,1,-3,-3,0
2,3,3,1,3,1,-3,-3,0
1,0,1,-1,1,7,-1,1,0
1,0,1,-1,1,7,-1,1,0
1,0,1,-1,1,7,-1,1,0
