0,-4,1,-1,-1,-2,-2,1,0
3,-2,3,1,0,-1,1,1,0
-5,1,1,-2,1,2,-2,0,0
-5,1,1,-2,1,2,-2,0,0
-1,2,-1,-2,1,-1,-1,-3,0
-1,2,-1,-2,1,-1,-1,-3,0
-1,2,-1,-2,1,-1,-1,-3,0
-17,0,0,1,-1,0,0,-6,0
-17,0,0,1,-1,0,0,-6,0
-17,0,0,1,-1,0,0,-6,0
1,-4,0,-2,-2,3,0,1,0
1,-4,0,-2,-2,3,0,1,0
1,-4,0,-2,-2,3,0,1,0
1,-4,0,-2,-2,3,0,1,0
-2,-3,-1,0,0,-1,-2,-1,0
1,-2,-1,0,-1,-2,1,-3,0
7,-3,1,0,-1,1,-1,2,0
5,-1,-3,-2,1,-2,-1,-1,0
5,-1,-3,-2,1,-2,-1,-1,0
0,-1,-1,0,0,0,0,-1,0
4,0,1,1,0,-1,0,1,0
-4,1,1,1,-1,-3,-1,0,0
-4,1,1,1,-1,-3,-1,0,0
-4,1,1,1,-1,-3,-1,0,0
3,-1,0,0,1,0,0,-2,0
3,-1,0,0,1,0,0,-2,0
-3,1,-2,1,0,0,-2,0,0
-3,1,-2,1,0,0,-2,0,0
6,1,-1,-1,-2,-2,1,0,0
6,1,-1,-1,-2,-2,1,0,0
-21,0,-1,-2,-4,-1,-1,-1,0
-2,1,1,-2,-1,1,1,-1,0
-2,1,1,-2,-1,1,1,-1,0
0,-1,-1,0,-2,-1,1,0,0
0,-1,-1,0,-2,-1,1,0,0
1,-2,-1,1,-3,0,0,-1,0
1,-2,-1,1,-3,0,0,-1,0
7,0,3,0,3,4,-1,-3,0
7,0,3,0,3,4,-1,-3,0
1,0,-2,-1,-1,-1,0,1,0
1,-3,-3,-2,-2,-2,0,0,0
1,-3,-3,-2,-2,-2,0,0,0
-4,2,0,-2,0,0,0,0,0
-4,2,0,-2,0,0,0,0,0
2,-1,1,1,-1,-1,-2,-3,0
2,-1,1,1,-1,-1,-2,-3,0
2,-3,0,-2,1,-1,-2,2,0
2,-3,0,-2,1,-1,-2,2,0
2,-3,0,-2,1,-1,-2,2,0
-1,0,1,-1,-1,-1,-1,-1,0
-20,0,-2,2,0,-1,-1,-1,0
-1,-2,-2,0,-1,-2,0,-1,0
-1,-2,-2,0,-1,-2,0,-1,0
-5,0,2,0,-1,-1,-2,-1,0
4,2,-1,-1,-1,-4,0,0,0
7,0,0,-1,0,-1,-1,-2,0
7,0,0,-1,0,-1,-1,-2,0
4,1,-2,-3,-3,1,1,-1,0
4,1,-2,-3,-3,1,1,-1,0
4,1,-2,-3,-3,1,1,-1,0
4,1,-2,-3,-3,1,1,-1,0
-5,-2,1,2,-2,-1,-3,1,0
-5,-2,1,2,-2,-1,-3,1,0
-2,-2,-1,1,1,0,-3,0,0
-2,-2,-1,1,1,0,-3,0,0
1,2,2,-1,0,0,-1,0,0
1,2,2,-1,0,0,-1,0,0
-2,-2,-2,-1,-1,-2,-1,0,0
-2,-2,-2,-1,-1,-2,-1,0,0
2,-2,-3,-2,-1,-2,2,-1,0
-2,-2,-2,0,2,-1,1,0,0
-2,-2,-2,0,2,-1,1,0,0
-2,-2,-2,0,2,-1,1,0,0
0,1,-1,-2,0,0,1,-2,0
3,-1,-1,-3,0,-1,-3,-2,0
3,-1,-1,-3,0,-1,-3,-2,0
-3,-1,-1,-1,1,0,-1,-1,0
2,-1,0,2,-2,-1,0,-3,0
2,-1,0,2,-2,-1,0,-3,0
2,-1,0,2,-2,-1,0,-3,0
0,-1,0,0,-1,1,-2,-2,0
1,-2,1,-1,0,-2,1,-2,0
1,-2,1,-1,0,-2,1,-2,0
1,-2,1,-1,0,-2,1,-2,0
-3,0,-2,0,1,-1,2,-1,0
-3,0,-2,0,1,-1,2,-1,0
1,1,0,1,-2,-1,-1,-3,0
6,-1,0,-2,0,0,0,0,0
3,-2,-1,-1,-1,0,0,-1,0
0,0,-1,-1,-2,0,-2,1,0
0,0,-1,-1,-2,0,-2,1,0
2,1,-2,1,2,-2,-4,0,0
-1,0,0,-1,-3,-2,0,0,0
5,-1,1,1,-3,-1,0,2,0
5,-1,1,1,-3,-1,0,2,0
5,-1,1,1,-3,-1,0,2,0
0,0,-1,-2,-2,0,1,-3,0
-4,-3,0,-2,-1,-1,0,-2,0
5,-1,0,0,0,0,0,0,0
5,-1,0,0,0,0,0,0,0
0,-2,-1,-2,0,-1,0,-1,0
0,-2,-1,-2,0,-1,0,-1,0
0,-2,-1,-2,0,-1,0,-1,0
0,-2,-1,-2,0,-1,0,-1,0
0,0,4,0,-1,0,-1,4,0
0,1,-2,3,-1,-1,-2,2,0
0,1,-2,3,-1,-1,-2,2,0
0,1,-2,3,-1,-1,-2,2,0
-1,0,-1,-2,-2,0,-1,-1,0
-1,0,-1,-2,-2,0,-1,-1,0
6,0,0,1,1,-1,-2,2,0
6,0,0,1,1,-1,-2,2,0
6,0,0,1,1,-1,-2,2,0
3,-2,1,0,2,0,0,-1,0
4,-1,1,-1,-1,0,0,2,0
4,-1,1,-1,-1,0,0,2,0
-4,0,-2,-1,-1,1,0,-4,0
0,0,0,1,0,0,1,1,0
0,0,0,1,0,0,1,1,0
0,0,-1,-1,1,-1,-3,0,0
0,0,-1,-1,1,-1,-3,0,0
5,-4,0,-1,-1,0,2,0,0
-1,-2,-3,0,-2,-1,0,-2,0
23,-2,-4,0,0,1,1,0,0
23,-2,-4,0,0,1,1,0,0
1,-1,-1,-1,1,-1,-4,1,0
-3,1,-3,0,0,0,1,1,0
-3,1,-3,0,0,0,1,1,0
-3,1,-3,0,0,0,1,1,0
-4,-2,1,-2,-2,-2,-2,-2,0
-4,-2,1,-2,-2,-2,-2,-2,0
-4,-2,1,-2,-2,-2,-2,-2,0
-4,1,-4,-1,0,-1,-1,1,0
-6,-1,-1,0,1,1,0,-1,0
-6,-1,-1,0,1,1,0,-1,0
4,2,1,1,-2,0,-4,-5,0
0,-1,0,-1,-2,-1,0,0,0
0,-1,0,-1,-2,-1,0,0,0
0,-1,0,-1,-2,-1,0,0,0
1,-1,1,0,-1,-2,0,1,0
-4,2,0,0,-2,-3,-2,-1,0
-4,2,0,0,-2,-3,-2,-1,0
-1,-2,-1,-1,1,-1,0,-1,0
-1,-2,-1,-1,1,-1,0,-1,0
-1,-2,-1,-1,1,-1,0,-1,0
0,-2,1,0,0,-1,-1,-2,0
0,-2,1,0,-1,0,-1,-1,0
-2,-2,1,-3,-2,-2,-1,0,0
-2,-2,1,-3,-2,-2,-1,0,0
-2,-2,1,-3,-2,-2,-1,0,0
34,-1,-1,0,2,0,-1,0,0
-4,-1,0,-2,-3,0,0,-2,0
-4,-1,0,-2,-3,0,0,-2,0
0,1,-3,-1,-1,0,-1,-8,0
0,1,-3,-1,-1,0,-1,-8,0
-2,0,0,0,0,0,0,0,0
-1,-1,-3,0,1,1,-1,0,0
-1,-1,-3,0,1,1,-1,0,0
-1,-1,-3,0,1,1,-1,0,0
-1,-1,-3,0,1,1,-1,0,0
-1,0,-3,-1,-2,-1,-2,-1,0
-1,0,-3,-1,-2,-1,-2,-1,0
-1,0,-3,-1,-2,-1,-2,-1,0
-3,0,2,-2,1,2,0,1,0
-3,0,2,-2,1,2,0,1,0
-3,0,2,-2,1,2,0,1,0
-1,-2,-1,2,1,0,-2,-1,0
-1,-2,-1,2,1,0,-2,-1,0
-10,1,-2,1,-1,0,-3,-4,0
-10,1,-2,1,-1,0,-3,-4,0
-7,-2,-2,2,-3,-2,-2,0,0
1,-2,-2,-3,0,2,-2,0,0
8,0,0,-2,-3,-1,2,2,0
8,0,0,-2,-3,-1,2,2,0
8,0,0,-2,-3,-1,2,2,0
-7,0,-2,-1,-1,2,-2,-1,0
-5,-1,-1,1,0,0,1,0,0
-5,-1,-1,1,0,0,1,0,0
-5,-1,-1,1,0,0,1,0,0
0,0,-3,-2,-3,0,0,-1,0
0,0,-3,-2,-3,0,0,-1,0
0,0,-3,-2,-3,0,0,-1,0
0,0,-3,-2,-3,0,0,-1,0
0,0,-3,-2,-3,0,0,-1,0
1,-1,-1,-3,0,-1,-1,-1,0
1,-1,-1,-3,0,-1,-1,-1,0
-6,-1,0,0,-2,-3,1,0,0
-6,-1,0,3,1,0,-1,0,0
-6,-1,0,3,1,0,-1,0,0
-6,-1,0,3,1,0,-1,0,0
-6,-1,0,3,1,0,-1,0,0
7,1,-2,0,0,-1,2,-1,0
1,0,-2,-2,0,-2,-1,0,0
-7,-1,0,0,0,1,-3,0,0
-3,0,1,0,-1,-2,-1,-4,0
-3,0,1,0,-1,-2,-1,-4,0
-3,0,1,0,-1,-2,-1,-4,0
-2,0,0,-1,0,-2,-3,3,0
1,-2,-1,-2,0,-1,-1,-1,0
1,-2,-1,-2,0,-1,-1,-1,0
1,-2,-1,-2,0,-1,-1,-1,0
0,-3,0,1,0,0,-2,0,0
0,-3,0,1,0,0,-2,0,0
-1,1,-3,-3,-2,-1,0,-4,0
6,-1,-3,-2,-1,-1,0,0,0
6,-1,-3,-2,-1,-1,0,0,0
6,-1,-3,-2,-1,-1,0,0,0
6,-1,-3,-2,-1,-1,0,0,0
6,-1,-3,-2,-1,-1,0,0,0
-2,1,-2,-2,-3,-1,1,-1,0
-2,1,-2,-2,-3,-1,1,-1,0
-2,1,-2,-2,-3,-1,1,-1,0
33,1,-2,0,1,1,1,5,0
33,1,-2,0,1,1,1,5,0
33,1,-2,0,1,1,1,5,0
-3,0,0,1,-3,-1,1,-1,0
-3,0,0,1,-3,-1,1,-1,0
-3,0,0,1,-3,-1,1,-1,0
-8,1,-1,-2,-1,-3,-1,0,0
2,-3,-2,-2,-1,0,-1,1,0
-7,2,1,-1,-2,-2,-2,0,0
-7,2,1,-1,-2,-2,-2,0,0
-7,2,1,-1,-2,-2,-2,0,0
1,-1,0,0,-1,-2,1,2,0
-6,-3,-2,-1,1,-2,-1,-2,0
2,2,2,0,0,2,0,1,0
-2,-2,0,0,-3,-1,-1,-2,0
-2,1,3,2,0,1,-2,-2,0
-2,1,3,2,0,1,-2,-2,0
-2,1,3,2,0,1,-2,-2,0
-2,-3,-1,0,0,-1,-2,-3,0
-7,0,0,-1,-1,-1,0,-2,0
-7,0,0,-1,-1,-1,0,-2,0
-7,0,0,-1,-1,-1,0,-2,0
-7,0,0,-1,-1,-1,0,-2,0
-7,0,0,-1,-1,-1,0,-2,0
22,-1,-1,-2,0,-1,-1,-1,0
0,-1,-3,0,1,-1,-1,1,0
-9,-5,-1,-1,-1,-1,-1,0,0
-9,-5,-1,-1,-1,-1,-1,0,0
-9,-5,-1,-1,-1,-1,-1,0,0
-9,-5,-1,-1,-1,-1,-1,0,0
-3,-1,-2,0,0,-1,1,-1,0
-3,-1,-2,0,0,-1,1,-1,0
-3,-1,-2,0,0,-1,1,-1,0
-2,-2,-1,1,-2,-1,-1,0,0
-2,-2,-1,1,-2,-1,-1,0,0
-2,-2,-1,1,-2,-1,-1,0,0
-2,-2,-1,1,-2,-1,-1,0,0
-2,-2,-1,1,-2,-1,-1,0,0
-2,-2,-1,1,-2,-1,-1,0,0
-2,-2,-1,1,-2,-1,-1,0,0
-2,-1,0,-1,-1,0,-2,2,0
-2,-1,0,-1,-1,0,-2,2,0
-2,-1,0,-1,-1,0,-2,2,0
-2,-1,0,-1,-1,0,-2,2,0
-3,-1,-2,-2,-2,-2,1,1,0
-3,-1,-2,-2,-2,-2,1,1,0
-3,-1,-2,-2,-2,-2,1,1,0
-3,0,0,-1,-2,-1,-2,0,0
-3,1,-1,-4,-1,-1,-3,1,0
-3,1,-1,-4,-1,-1,-3,1,0
-3,1,-1,-4,-1,-1,-3,1,0
-3,1,-1,-4,-1,-1,-3,1,0
0,-1,-1,-2,0,-4,-1,0,0
0,-1,-1,-2,0,-4,-1,0,0
-3,0,0,1,0,0,-1,-3,0
-3,0,0,1,0,0,-1,-3,0
1,-1,0,-1,0,-1,-1,-2,0
-1,-2,-2,2,1,-3,-1,-1,0
2,-3,-1,1,0,0,0,-2,0
2,-3,-1,1,0,0,0,-2,0
-21,-1,1,-1,1,1,-1,-4,0
-3,1,2,-2,0,1,-1,1,0
-3,1,2,-2,0,1,-1,1,0
-4,-3,2,-2,-2,-1,-1,-1,0
-4,-3,2,-2,-2,-1,-1,-1,0
5,-1,1,-1,3,1,-1,0,0
7,3,-2,1,1,-1,0,-1,0
7,3,-2,1,1,-1,0,-1,0
7,3,-2,1,1,-1,0,-1,0
2,1,-1,-1,-2,0,-2,-2,0
4,0,-1,0,-1,0,2,-2,0
4,0,-1,0,-1,0,2,-2,0
4,0,-1,0,-1,0,2,-2,0
-8,1,3,-2,-1,-2,-2,2,0
4,-1,-2,-3,1,1,-1,-7,0
2,-2,-2,-1,0,0,-1,-2,0
2,-2,-2,-1,0,0,-1,-2,0
1,0,2,1,-2,0,2,1,0
1,0,2,1,-2,0,2,1,0
1,0,2,1,-2,0,2,1,0
1,1,-2,-2,0,-1,2,3,0
-1,1,-1,-1,-2,-1,-3,-1,0
-1,1,-1,-1,-2,-1,-3,-1,0
-7,0,-1,-2,-3,0,-1,-1,0
5,0,-2,-2,1,0,-2,-1,0
5,0,-2,-2,1,0,-2,-1,0
5,0,-2,-2,1,0,-2,-1,0
-1,-1,-1,0,-1,-2,-1,0,0
-1,-1,-1,0,-1,-2,-1,0,0
-4,-2,0,-4,-4,0,-1,-2,0
5,0,1,2,0,-2,-1,-1,0
-1,-5,-1,-2,-3,-1,2,1,0
-1,-5,-1,-2,-3,-1,2,1,0
1,-1,-2,-2,-3,-2,0,0,0
1,-1,-2,-2,-3,-2,0,0,0
1,-1,-2,-2,-3,-2,0,0,0
0,-1,0,0,2,-1,-3,0,0
0,-1,0,0,2,-1,-3,0,0
15,-1,-1,1,-1,-1,1,-1,0
-3,-2,-1,1,-1,-1,0,0,0
0,-4,1,-2,0,0,0,-2,0
-2,-2,0,-1,-2,-2,-2,-2,0
-2,-2,0,-1,-2,-2,-2,-2,0
-2,-2,0,-1,-2,-2,-2,-2,0
-1,0,0,-2,-1,1,0,1,0
-2,-4,-1,-3,-2,-2,0,-2,0
-2,-4,-1,-3,-2,-2,0,-2,0
-2,-4,-1,-3,-2,-2,0,-2,0
1,0,-2,-1,2,2,-2,2,0
-5,0,-1,0,-2,0,-1,3,0
-5,0,-1,0,-2,0,-1,3,0
-5,0,-1,0,-2,0,-1,3,0
-5,0,-1,0,-2,0,-1,3,0
5,-1,1,-3,-3,-1,-1,-2,0
5,-1,1,-3,-3,-1,-1,-2,0
5,-1,1,-3,-3,-1,-1,-2,0
-2,-1,-2,2,3,2,-2,-1,0
-3,-1,-3,0,-1,0,0,-1,0
-3,-1,-3,0,-1,0,0,-1,0
-3,-1,-3,0,-1,0,0,-1,0
-3,-1,-3,0,-1,0,0,-1,0
-3,-1,-3,0,-1,0,0,-1,0
1,-3,-1,1,0,-2,-1,2,0
-1,1,1,-3,-1,-1,-1,1,0
-1,-2,-2,-1,-1,-2,0,-3,0
-9,1,-1,1,0,0,-1,-2,0
-9,1,-1,1,0,0,-1,-2,0
-9,1,-1,1,0,0,-1,-2,0
-2,-2,-4,0,-3,-1,0,2,0
-2,-2,-4,0,-3,-1,0,2,0
-2,-2,-4,0,-3,-1,0,2,0
3,1,-1,1,1,-2,-1,-3,0
1,0,-2,-1,-1,0,-1,-1,0
0,-1,1,-3,0,0,1,3,0
0,-1,1,-3,0,0,1,3,0
1,0,0,1,0,-2,0,-2,0
0,-1,-2,0,1,-1,-1,-3,0
0,-1,-2,0,1,-1,-1,-3,0
0,-1,-2,0,1,-1,-1,-3,0
0,-1,-2,0,1,-1,-1,-3,0
-1,0,0,0,0,-1,-1,1,0
-1,0,0,0,0,-1,-1,1,0
-1,0,0,0,0,-1,-1,1,0
-1,0,-3,0,2,-1,-2,0,0
0,-1,3,1,-1,0,0,0,0
-1,-2,0,-2,1,1,-1,-1,0
-1,-2,0,-2,1,1,-1,-1,0
-1,-3,1,-1,-1,-1,0,2,0
-1,-3,1,-1,-1,-1,0,2,0
2,-2,2,-1,-1,-1,0,0,0
2,-2,2,-1,-1,-1,0,0,0
2,-2,2,-1,-1,-1,0,0,0
2,-2,2,-1,-1,-1,0,0,0
2,-2,2,-1,-1,-1,0,0,0
2,-2,2,-1,-1,-1,0,0,0
2,-2,2,-1,-1,-1,0,0,0
4,0,0,-1,-2,0,-1,0,0
