6.608174,10.364924,7.592014,7.158911,3.949881,8.903454,5.728561,0,1107,1448,1106,1002,688,1042,820,0,58,78,45,40,21,41,35,0,1
11.226799,11.086133,7.967586,5.073098,3.299503,4.596407,4.216782,0,925,1196,741,485,314,337,378,0,39,72,34,15,5,5,13,0,1
11.065766,9.629362,8.836293,2.588285,2.140112,4.938884,3.752343,0,1156,1148,891,309,291,476,414,0,59,62,49,5,3,14,18,0,1
6.793695,13.724835,5.361174,4.143896,3.449977,3.536362,2.838078,0,935,1950,763,580,485,432,394,0,50,107,32,29,12,5,11,0,1
6.152521,14.388105,4.43816,2.643166,2.177208,3.322508,2.039646,0,907,1718,601,341,269,319,298,0,40,101,25,3,0,7,3,0,1
6.985476,12.979476,5.1017,2.926509,2.483933,3.51559,2.352276,0,763,1662,579,386,324,409,289,0,36,94,22,5,6,11,2,0,1
5.854519,8.705579,5.861187,4.535451,6.207669,10.627022,6.44705,0.895954,1058,1802,1193,1106,1393,2095,1331,1,46,90,46,37,61,108,65,0,1
9.261922,8.700418,5.927623,5.751868,3.813781,6.481946,4.793387,0.998045,1311,1275,1037,987,622,875,743,1,60,63,49,44,19,42,34,0,1
15.548312,12.763779,10.132809,3.712048,3.088537,6.727973,4.114807,0.998045,1421,1605,989,440,399,804,492,1,51,81,51,12,10,31,17,0,1
5.460261,14.94469,6.081478,3.851238,3.060586,4.209133,2.554484,0.998045,794,2036,821,497,404,416,309,1,36,106,49,17,8,10,2,0,1
5.753735,17.059524,6.456435,3.012669,2.3125,2.90171,2.107001,0.998045,716,2193,889,368,304,403,262,1,27,112,47,4,1,8,2,0,1
7.741931,10.66106,5.482037,4.758217,5.250372,8.117906,5.878157,1.57619,1308,1702,1230,977,1101,1561,1093,2,65,83,51,40,44,70,48,0,1
40.193307,18.538495,17.079204,11.506367,11.544242,27.141448,33.758998,91.899837,5925,2798,2386,1701,1978,4181,5400,156,167,125,112,99,102,144,156,1,2
38.468255,20.777185,18.455711,13.915692,10.10859,27.035278,27.29798,69.366511,5495,2881,2507,2155,1495,3971,3966,101,158,125,118,116,95,137,145,1,2
37.782581,19.379233,18.990232,11.311809,10.47346,25.208854,25.213425,56.273138,5727,2824,2433,1654,1770,4065,4156,77,182,138,130,93,86,153,157,1,2
38.717098,18.544973,20.659583,12.822252,12.718328,23.052123,25.030138,44.015511,5877,3010,2495,1887,2089,3733,3991,66,176,142,113,95,93,143,150,1,2
30.985915,15.332321,12.917557,10.099021,11.479431,21.831877,21.109924,35.082269,5118,2580,2158,1431,1811,3341,3476,49,167,143,117,87,86,147,140,1,2
35.577298,17.50106,16.452999,11.240969,9.565665,18.084437,24.483293,28.159423,5629,2864,2410,1643,1594,2912,3404,39,163,132,108,86,81,131,131,1,2
33.839061,19.349681,15.128422,9.027519,10.407986,17.270425,20.354284,23.11613,4851,2926,2335,1517,1640,2745,3265,32,154,137,122,89,71,113,142,1,2
29.141023,19.856615,18.830867,7.914336,8.669946,18.672548,21.826017,18.59115,4391,3028,2158,1277,1505,3191,3466,26,160,137,105,67,65,121,149,1,2
27.337231,14.544181,18.103813,8.768619,8.588919,17.10109,22.72264,15.45002,4168,2154,1983,1283,1193,2550,3366,20,145,110,104,68,64,106,139,1,2
24.637251,19.397568,16.017751,7.835342,8.13713,15.839466,21.249311,12.915667,3172,2227,1535,1111,1046,1749,2655,16,116,96,76,55,48,79,107,1,2
26.911131,16.094266,17.51322,7.374205,8.484015,15.469729,21.024771,10.896889,3428,2212,1949,1052,1241,2165,2456,14,120,103,84,52,51,102,98,1,2
22.308604,19.583006,15.515932,7.045749,7.005021,17.022045,18.124407,8.925582,3021,2567,2089,1080,1221,2253,2632,12,129,122,99,52,59,95,108,1,2
23.033476,15.697955,11.361341,6.821095,7.020478,12.253587,12.681572,7.274205,3671,2772,2190,1048,1224,2201,2527,10,147,143,109,48,61,92,122,1,2
20.444093,15.923217,11.007011,5.834468,6.219614,13.518072,14.199953,5.745583,2856,2490,1603,1066,973,2266,2143,9,116,118,80,51,41,100,106,1,2
19.090246,15.666881,11.237841,5.421852,6.047662,14.643084,12.96457,4.752055,2583,2318,1670,930,970,1985,1806,6,116,115,83,49,45,91,86,0,2
26.312574,14.943383,14.136472,5.709265,7.327709,15.377159,10.192196,3.806347,3464,2609,1850,910,1000,1934,1951,5,113,120,84,42,46,75,92,0,2
12.681033,13.673223,9.872725,4.629221,4.396598,7.879711,7.049629,2.994135,1734,1933,1421,707,692,1159,1271,3,73,96,58,29,23,50,59,0,2
13.234292,15.256146,9.299173,4.867783,5.838818,12.30893,10.679456,2.519456,1904,2566,1765,872,903,1946,1911,4,87,114,98,39,31,88,82,0,2
16.828524,12.500469,10.294966,6.261552,6.279773,10.01493,9.083704,1.99609,2300,1892,1366,831,842,1226,987,2,92,89,70,36,31,49,38,0,2
14.749205,12.448801,10.182226,7.097948,7.086105,11.673036,9.726635,1.607478,2174,2116,1505,1024,1017,1922,1602,3,71,90,58,44,41,72,70,0,2
14.328525,12.034861,6.895283,3.452241,3.749479,8.172816,11.998047,0.998045,1940,1490,873,539,599,832,764,1,78,72,38,22,23,30,25,0,2
12.641697,9.285721,5.334879,3.925328,5.373546,8.234479,5.657717,0.983258,1499,1103,566,459,602,1007,660,2,60,56,28,14,27,44,24,0,2
10.110715,12.381864,7.223416,4.635545,5.466696,9.46065,7.744454,0.385276,1764,2308,1446,893,965,1696,1446,2,70,108,62,36,43,72,60,0,2
14.446223,12.499844,8.234835,3.715466,4.365839,5.33671,4.006343,0,1681,1460,912,471,529,603,529,0,68,77,49,13,21,23,24,0,2
8.980339,10.394654,5.930094,4.984938,5.9296,10.814306,7.784073,0.701561,1529,1891,1194,980,876,1670,1431,1,65,104,58,39,32,67,63,0,2
17.934342,14.967673,7.634216,4.404144,5.927953,14.849242,10.075884,0.998045,1935,2142,1077,573,757,1141,1106,1,75,95,52,24,31,40,40,0,2
12.6209,10.933392,6.751881,3.973054,6.216001,12.109607,7.923215,1.407291,2084,2083,1299,697,873,1857,1357,2,94,104,66,19,18,73,64,0,2
17.76963,11.979312,10.708222,5.019104,4.336662,12.428389,14.653085,1.99609,2273,1702,1262,650,595,1221,1322,2,95,77,63,23,23,55,51,0,2
16.068396,10.609179,8.24325,5.561622,6.036995,13.763913,10.136471,2.679129,2477,1773,1411,954,1001,2313,1734,3,106,92,81,47,44,84,83,0,2
20.323747,14.908969,12.24402,5.926964,5.132616,12.553946,12.692425,3.520864,2711,2080,1562,909,719,1576,1617,4,114,89,80,52,32,76,76,0,2
19.811465,16.401874,12.070593,6.112072,5.969323,14.966695,14.436891,4.390597,2679,2594,1775,1001,821,2204,1986,5,121,120,90,51,38,90,89,0,2
21.782124,17.203118,12.457898,6.079872,5.962448,10.406578,12.456252,5.411576,2917,2269,1714,1013,833,1629,1809,6,122,107,66,46,36,80,85,0,2
23.219065,17.127851,11.915966,6.501652,6.860211,14.521805,12.350591,6.760986,3705,2448,1680,1064,958,1968,2131,8,136,115,86,54,48,93,106,0,2
23.146654,16.110398,15.166395,8.191912,6.077302,18.944718,18.147615,8.309562,3498,2737,2060,1209,1058,2367,2275,9,136,125,103,55,44,106,106,1,2
24.67088,16.896803,14.073052,8.672424,6.845391,14.067985,14.272802,10.29174,4100,3062,2231,1571,1237,2498,2576,12,156,140,112,76,58,110,112,1,2
27.486609,17.779849,17.757206,8.556339,8.3534,17.157815,14.346507,12.163518,3818,2492,2312,1315,1296,2587,2296,13,142,118,103,56,78,90,89,1,2
28.114442,20.932789,19.215472,8.326469,9.042003,15.112792,19.622562,14.633211,3955,3167,2607,1455,1670,2294,2709,16,146,126,117,68,80,106,105,1,2
25.092174,18.773007,19.669982,7.544788,9.463953,19.164787,20.001904,17.832609,3750,2856,2330,1186,1555,3019,2798,20,145,130,105,64,66,115,119,1,2
28.605377,18.458727,16.938826,8.470076,8.239695,19.848105,18.629194,21.524922,4468,2600,2044,1437,1475,3058,2798,24,151,132,110,75,66,122,116,1,2
40.090425,31.309069,19.191826,12.307343,13.275771,24.881045,28.986628,73.350547,6165,4531,3355,2019,2197,3971,5314,215,178,158,145,95,90,139,167,3,3
36.140243,29.800967,15.833669,9.056032,14.432155,25.727994,24.969317,35.4795,5688,4714,2609,1461,2075,4475,4633,59,175,155,123,86,92,143,146,1,3
31.455822,29.518334,14.368749,7.574242,14.72913,26.207816,24.597184,25.969483,5014,4870,2427,1445,2417,4942,4688,40,156,144,115,86,98,140,149,1,3
37.820764,40.553254,14.517837,8.785975,9.349235,21.695199,22.381982,20.744681,5284,5890,2164,1357,1527,4069,3858,27,168,170,109,75,84,138,138,1,3
35.736394,39.71709,17.609479,9.390716,10.055219,22.743517,23.220537,17.25815,5418,6002,2399,1424,1718,3538,3653,23,157,181,107,85,88,129,136,1,3
38.810814,38.022531,15.421677,8.207038,12.54562,23.423454,21.790731,14.340107,5346,5233,2523,1246,2011,3565,3551,19,163,174,113,75,88,115,119,1,3
35.898947,31.641701,13.643766,7.85588,9.273829,20.256172,19.068903,12.089268,5482,4894,2469,1383,1699,4216,3396,15,169,158,129,82,80,138,144,1,3
39.975798,38.64368,17.869208,7.548541,8.470652,14.372622,15.352626,10.483525,5417,6070,2732,1305,1425,2567,2397,12,165,162,133,73,84,111,99,1,3
32.884445,31.755813,13.916464,7.556299,9.193026,19.078272,16.321836,9.224204,4750,4531,1898,1020,1327,2924,2737,12,148,157,102,56,69,95,103,1,3
31.713839,32.798241,12.459701,7.369569,8.278596,18.992803,17.93995,8.090673,4559,4403,2012,1305,1496,3116,3241,11,154,156,118,67,81,110,116,1,3
28.278954,31.104631,14.499259,6.970221,8.520999,18.627307,17.98225,7.028263,4015,4439,2243,1170,1398,3396,3134,10,135,159,111,48,67,118,122,1,3
33.083199,36.011527,14.999154,8.722054,8.051955,15.690177,15.661083,6.099597,4271,5331,2322,1213,1112,2500,2358,8,135,159,105,51,55,95,101,1,3
26.098858,27.117763,12.085228,5.894913,7.516388,21.750359,15.121965,5.327552,3659,4399,2090,924,1282,2865,2644,7,138,161,106,48,62,88,103,0,3
28.877164,27.851553,13.545064,8.432058,8.144088,16.453236,16.365038,4.572976,3997,4353,2244,1270,1500,2985,2627,6,133,167,111,62,73,99,99,0,3
28.756555,36.879528,15.28914,7.263188,6.888623,11.60095,8.026446,3.99218,4004,4997,2095,956,952,1362,1047,4,137,148,102,47,52,48,51,0,3
19.124387,23.999837,10.419333,6.663362,6.918188,16.567983,11.558952,3.335416,2680,4317,2133,1300,1449,2575,2301,5,106,150,98,66,59,66,94,0,3
34.675308,33.989888,11.830509,7.741679,9.271407,9.414915,9.090367,2.994135,4415,4669,1635,941,913,1117,1235,3,132,132,94,51,41,54,60,0,3
24.439818,26.277627,9.573217,5.949659,8.200014,18.686925,15.692044,2.48236,3656,4437,2163,1227,1570,3134,2961,4,134,154,112,67,73,99,114,0,3
14.705176,13.708745,9.83159,4.153547,3.577545,5.997232,5.962448,1.99609,2001,1949,1510,623,541,654,874,2,85,88,75,25,19,15,36,0,3
33.31845,29.374967,11.666257,6.529082,6.349213,8.052804,7.506768,1.99609,4090,3778,1327,850,775,1010,840,2,127,126,73,51,36,52,38,0,3
14.064514,16.062318,8.322011,4.907345,6.627505,14.61184,12.259881,1.336828,2454,3205,1912,1078,1334,2499,2536,3,94,137,98,48,55,86,91,0,3
19.604836,15.554968,10.144464,5.22352,4.960587,9.262028,4.645857,0.998045,2605,2099,1425,733,699,747,639,1,99,82,72,26,28,17,18,0,3
29.741661,31.100015,9.097239,7.735117,6.506457,9.240388,6.72928,0.998045,3834,4372,1233,986,682,1169,897,1,127,129,67,54,29,58,45,0,3
16.2811,18.360007,7.789341,4.681454,5.75645,14.492994,13.799414,0.576222,2519,3592,1723,1077,988,2370,2611,2,105,157,88,46,33,79,91,0,3
13.279301,14.216861,10.169367,4.579805,3.664387,5.39024,7.125137,0,1710,2217,1601,725,592,580,862,0,78,101,88,25,12,17,27,0,3
26.876017,25.196726,12.141902,6.596193,5.460619,9.25095,6.426113,0,3473,3513,1484,836,670,1048,680,0,118,125,77,45,31,46,33,0,3
23.891764,23.160488,9.206719,6.002604,6.939611,12.626624,13.070871,0.51728,3114,4010,1658,1082,1130,1880,1877,1,104,142,90,49,43,72,74,0,3
13.109589,13.830658,10.4404,5.342379,5.0652,6.465957,5.401099,0.998045,2112,2586,1750,973,856,807,940,1,80,116,83,42,32,19,40,0,3
26.874273,25.9929,11.01721,6.553565,4.792572,7.383866,7.211915,0.998045,3542,3384,1351,788,551,980,924,1,113,110,73,41,25,45,47,0,3
21.461721,22.70256,9.836952,4.703099,6.038451,15.536939,11.58309,1.572468,3487,4189,1976,989,1072,2569,2026,2,130,154,101,35,43,69,98,0,3
31.508462,26.713505,13.260388,8.45773,7.491141,8.022795,6.252968,1.99609,3840,3830,1864,1204,961,1003,901,2,118,123,92,55,47,41,41,0,3
24.438299,28.486908,10.521555,6.799156,8.474341,17.042972,14.688364,2.379929,3339,4373,1562,1109,1422,2536,2397,3,139,141,82,54,69,86,95,0,3
26.960293,29.883825,15.37284,6.652948,6.325173,9.57801,8.163012,2.994135,4014,4473,2184,1017,915,1297,1379,3,142,151,110,53,39,64,68,0,3
23.494181,29.962444,13.183945,6.555651,6.998884,18.437288,15.432755,3.685911,3471,5011,2279,1165,1121,2770,2438,4,129,156,113,56,50,98,100,0,3
32.989108,29.700228,13.32731,7.743319,10.119018,18.254227,14.160699,4.281136,4486,4471,2019,1146,1640,2679,2088,5,161,153,101,58,76,97,89,0,3
34.386333,32.631166,16.383526,7.548541,6.371936,16.588541,13.300905,5.039492,4081,4447,2267,1102,1046,2433,2087,6,146,155,99,54,54,84,88,0,3
29.512676,30.924145,13.413205,6.589676,7.474174,17.67999,15.896454,5.865018,3720,4681,2255,1115,1324,2851,2701,6,137,157,108,64,62,99,112,0,3
32.131505,33.566166,15.575108,7.228281,7.958142,15.31199,15.829228,6.772243,4209,5307,2397,1154,1346,2448,2400,7,153,152,102,62,69,97,102,0,3
36.301553,35.815336,13.959694,7.909276,7.462013,15.966946,15.693039,7.738399,4675,5304,1962,1099,1212,2406,2591,8,146,164,95,63,66,98,101,1,3
37.355817,35.777879,32.18841,22.99707,23.30873,29.308102,29.789004,43.965563,5158,5945,4618,4034,4621,5708,6132,233,176,171,168,154,150,143,164,5,4
41.747895,47.517452,38.762775,19.223551,17.555882,30.785675,19.831714,17.781058,4136,6512,5331,2508,2622,4351,3291,32,149,154,154,127,122,124,108,1,4
34.916754,42.395483,32.568138,15.737967,13.356003,21.851818,19.575425,12.213754,4548,7005,4972,2659,2398,3320,3477,20,161,183,169,130,126,92,116,1,4
31.65787,41.808973,35.382315,12.352094,12.055131,22.706431,17.65589,9.104536,4624,6817,5523,2133,2146,3839,2835,14,162,180,176,118,105,100,85,1,4
24.529478,35.875245,32.16665,10.841003,8.927114,17.731449,12.531367,7.012545,4135,5893,4836,1924,1798,3255,2529,10,156,186,156,106,93,97,106,1,4
26.876453,37.23904,28.293212,12.791828,9.200352,17.318309,11.327597,5.621874,3850,6034,4248,2460,1685,3103,2147,7,154,181,165,123,85,106,87,0,4
25.397581,33.671349,25.686245,9.338575,9.043947,18.186265,12.564288,4.656774,3411,4898,3787,1620,1775,3135,2145,6,120,151,142,75,71,107,80,0,4
19.680604,34.59159,30.093409,9.798158,7.46306,16.800181,11.901615,3.875756,3280,5298,4240,1624,1438,3382,2192,5,129,166,143,79,64,112,67,0,4
12.726694,30.717462,20.405221,6.11335,7.088723,17.233121,11.854176,3.048437,1896,5229,3633,1359,1517,3543,2328,5,83,149,131,68,57,100,77,0,4
27.902768,40.548148,22.525723,10.556211,7.393119,12.858758,9.607126,2.876019,3460,5285,2788,1283,1095,2199,1421,4,93,124,99,55,52,71,39,0,4
8.029365,20.655423,10.213827,5.155966,5.494848,13.032636,10.384691,2.044428,1429,3412,2019,1192,1213,2421,1901,4,47,124,90,49,43,78,68,0,4
14.264384,25.076718,17.568504,4.78319,3.961238,5.646141,2.210151,1.99609,1909,3335,2273,689,614,799,327,2,66,97,75,25,20,38,0,0,4
19.100781,27.610007,15.841069,8.013538,4.542336,6.902926,1.893141,1.99609,2565,3859,2121,900,640,831,260,2,77,104,77,32,19,35,1,0,4
19.39364,21.135306,13.682576,6.756796,7.163956,14.546732,8.448026,1.630999,2172,3341,2111,1182,1453,2545,1567,3,61,119,85,50,57,64,55,0,4
6.642665,21.426792,15.545988,6.268255,5.325902,7.998901,5.542274,0.998045,1182,3573,2716,1280,974,1217,888,1,44,132,102,49,31,45,28,0,4
14.807884,20.584382,13.529554,4.797053,4.293891,10.774228,2.006824,0.998045,1448,2555,1668,727,637,1221,272,1,52,73,58,36,26,57,0,0,4
16.762181,22.348011,12.918918,6.586711,4.203096,7.373146,2.078536,0.998045,1737,2744,1558,875,606,786,291,1,56,68,45,35,12,36,1,0,4
18.405958,22.470206,9.742786,6.052666,4.760063,5.246837,1.848775,0.998045,1726,2534,1170,759,631,607,249,1,47,81,47,31,24,17,1,0,4
18.66601,23.313086,11.41083,6.698152,7.156864,14.737746,9.891304,0.736864,1775,2977,1535,1317,1531,2656,1744,2,43,113,66,60,66,63,53,0,4
8.286025,18.030519,16.602134,6.257964,4.581936,9.159716,8.130647,0,1368,3343,2856,1369,966,1514,1347,0,45,119,105,67,27,56,47,0,4
